,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
8,1.5906009674072266,0.9991543550713824,0.9965208747514911,0.9961248012718601,0.9963227986483801,0.0,0.9783592856076813,0.7463503649635036,0.7329749103942652,0.7396021699819169,0.6434108527131783,0.6859504132231405,0.664,0.7297297297297297,0.84375,0.7826086956521738,0.8489583333333334,0.9055555555555556,0.8763440860215055,0.7068965517241379,0.5093167701863354,0.592057761732852,0.7780429594272077,0.7459954233409611,0.7616822429906543,0.8767329891525032,0.8409024998549969,0.8141592920353983,0.8070175438596491,0.8105726872246696,0.8653136531365314,0.8589743589743589,0.8621323529411764,0.715261958997722,0.6916299559471366,0.7032474804031354,0.9196141479099679,0.9060190073917634,0.9127659574468086,0.9424778761061947,0.9301310043668122,0.9362637362637363,0.8627450980392157,0.8712871287128713,0.8669950738916257,0.7507163323782235,0.7594202898550725,0.755043227665706,0.884083044982699,0.904424778761062,0.89413823272091,0.7933884297520661,0.7977839335180056,0.7955801104972376,0.937365010799136,0.9333333333333333,0.9353448275862069,0.925,0.9107692307692308,0.9178294573643411,0.7625,0.7721518987341772,0.7672955974842767,0.9220085470085471,0.9065126050420168,0.9141949152542374,0.944,0.9516129032258065,0.9477911646586344,0.7916666666666666,0.7636655948553055,0.7774140752864158,0.875,0.8733205374280231,0.8741594620557156,0.7475728155339806,0.7064220183486238,0.7264150943396226,0.75,0.5294117647058824,0.6206896551724139,0.8539325842696629,0.8636363636363636,0.8587570621468926,0.6630434782608695,0.6666666666666666,0.6648501362397821,0.36666666666666664,0.3235294117647059,0.34375,0.75,0.6857142857142857,0.7164179104477612,0.08849557522123894,0.3448275862068966,0.14084507042253522,0.9444444444444444,0.8095238095238095,0.8717948717948718,0.6153846153846154,0.5333333333333333,0.5714285714285715,0.13636363636363635,0.17647058823529413,0.15384615384615383,0.6060606060606061,0.5263157894736842,0.5633802816901409,0.7142857142857143,0.3125,0.43478260869565216,0.7924528301886793,0.8235294117647058,0.8076923076923077,0.918918918918919,0.8717948717948718,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,dacy_small,Female names,0
9,1.7728145122528076,0.9991544391942302,0.9965212205546168,0.9961251862891207,0.9963231640663818,0.0,0.9781624633139333,0.7467889908256881,0.7293906810035843,0.7379873073436084,0.6377952755905512,0.6694214876033058,0.6532258064516129,0.7217391304347827,0.8645833333333334,0.7867298578199053,0.8473684210526315,0.8944444444444445,0.8702702702702702,0.7256637168141593,0.5093167701863354,0.5985401459854014,0.7799043062200957,0.7459954233409611,0.7625730994152047,0.8753044890383946,0.8394803989793551,0.8157894736842105,0.8157894736842105,0.8157894736842104,0.8613678373382625,0.8534798534798534,0.8574057037718492,0.7155756207674944,0.698237885462555,0.7068004459308806,0.9177350427350427,0.9070749736008448,0.912373871481678,0.9429824561403509,0.9347826086956522,0.9388646288209607,0.8599348534201955,0.8712871287128713,0.8655737704918033,0.7442528735632183,0.7507246376811594,0.7474747474747474,0.8838821490467937,0.9026548672566371,0.8931698774080561,0.7961432506887053,0.8005540166204986,0.7983425414364641,0.9334763948497854,0.9354838709677419,0.9344790547798066,0.925,0.9107692307692308,0.9178294573643411,0.759493670886076,0.759493670886076,0.759493670886076,0.9219251336898395,0.9054621848739496,0.913619501854796,0.9438877755511023,0.9495967741935484,0.9467336683417086,0.7896494156928213,0.7604501607717041,0.7747747747747747,0.8673076923076923,0.8656429942418427,0.8664745437079732,0.7373737373737373,0.6697247706422018,0.7019230769230769,0.75,0.5294117647058824,0.6206896551724139,0.8595505617977528,0.8693181818181818,0.864406779661017,0.6486486486486487,0.6557377049180327,0.6521739130434783,0.39285714285714285,0.3235294117647059,0.3548387096774193,0.776595744680851,0.6952380952380952,0.7336683417085427,0.08620689655172414,0.3448275862068966,0.13793103448275862,0.9107142857142857,0.8095238095238095,0.8571428571428571,0.5714285714285714,0.5333333333333333,0.5517241379310344,0.10526315789473684,0.11764705882352941,0.1111111111111111,0.625,0.5263157894736842,0.5714285714285714,0.625,0.3125,0.4166666666666667,0.8076923076923077,0.8235294117647058,0.8155339805825242,0.918918918918919,0.8717948717948718,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,dacy_small,Female names,0
10,1.533421277999878,0.9991530912170578,0.9965156794425087,0.9961190168175937,0.9963173086493481,0.0,0.9776294155747097,0.75,0.7311827956989247,0.7404718693284936,0.6456692913385826,0.6776859504132231,0.6612903225806451,0.7256637168141593,0.8541666666666666,0.784688995215311,0.8655913978494624,0.8944444444444445,0.8797814207650273,0.7033898305084746,0.515527950310559,0.5949820788530464,0.7817745803357314,0.7459954233409611,0.7634660421545668,0.8765324501772123,0.840295125777029,0.8303571428571429,0.8157894736842105,0.8230088495575222,0.8634686346863468,0.8571428571428571,0.8602941176470588,0.7136363636363636,0.6916299559471366,0.7024608501118568,0.9228295819935691,0.9091869060190074,0.9159574468085108,0.9433962264150944,0.9345794392523364,0.9389671361502347,0.8660130718954249,0.8745874587458746,0.8702791461412152,0.7450424929178471,0.7623188405797101,0.7535816618911175,0.8823529411764706,0.9026548672566371,0.8923884514435694,0.7941988950276243,0.796398891966759,0.7952973720608575,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9252336448598131,0.9138461538461539,0.9195046439628483,0.75,0.759493670886076,0.7547169811320755,0.9197002141327623,0.9023109243697479,0.9109225874867445,0.944,0.9516129032258065,0.9477911646586344,0.7834710743801653,0.7620578778135049,0.7726161369193154,0.8781431334622823,0.8714011516314779,0.8747591522157996,0.7425742574257426,0.6880733944954128,0.7142857142857144,0.7,0.5490196078431373,0.6153846153846154,0.8579545454545454,0.8579545454545454,0.8579545454545454,0.654054054054054,0.6612021857923497,0.6576086956521738,0.36666666666666664,0.3235294117647059,0.34375,0.7741935483870968,0.6857142857142857,0.7272727272727272,0.09565217391304348,0.3793103448275862,0.15277777777777776,0.9107142857142857,0.8095238095238095,0.8571428571428571,0.5714285714285714,0.5333333333333333,0.5517241379310344,0.1875,0.17647058823529413,0.1818181818181818,0.6666666666666666,0.5263157894736842,0.5882352941176471,0.625,0.3125,0.4166666666666667,0.8113207547169812,0.8431372549019608,0.826923076923077,0.8947368421052632,0.8717948717948718,0.8831168831168831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,dacy_small,Female names,0
11,1.4679169654846191,0.9991543550713824,0.9963220675944334,0.9960250422339263,0.9961735327734433,0.0,0.9783571321956316,0.7513711151736746,0.7365591397849462,0.7438914027149321,0.6456692913385826,0.6776859504132231,0.6612903225806451,0.7256637168141593,0.8541666666666666,0.784688995215311,0.8716577540106952,0.9055555555555556,0.888283378746594,0.7,0.5217391304347826,0.597864768683274,0.7833333333333333,0.7528604118993135,0.7677946324387398,0.8770158951154426,0.8414153132250579,0.8125,0.7982456140350878,0.8053097345132744,0.8602941176470589,0.8571428571428571,0.8587155963302753,0.7129840546697038,0.6894273127753304,0.7010078387458006,0.9196141479099679,0.9060190073917634,0.9127659574468086,0.9469026548672567,0.9385964912280702,0.9427312775330398,0.8701298701298701,0.8844884488448845,0.8772504091653028,0.7450424929178471,0.7623188405797101,0.7535816618911175,0.8808290155440415,0.9026548672566371,0.8916083916083914,0.7944827586206896,0.7977839335180056,0.7961299239806496,0.9353448275862069,0.9333333333333333,0.9343379978471474,0.928125,0.9138461538461539,0.9209302325581395,0.7468354430379747,0.7468354430379747,0.7468354430379747,0.9208556149732621,0.9044117647058824,0.9125596184419714,0.944,0.9516129032258065,0.9477911646586344,0.7906976744186046,0.7652733118971061,0.7777777777777778,0.8716475095785441,0.8733205374280231,0.8724832214765101,0.7653061224489796,0.6880733944954128,0.7246376811594203,0.7435897435897436,0.5686274509803921,0.6444444444444445,0.864406779661017,0.8693181818181818,0.8668555240793201,0.6631016042780749,0.6775956284153005,0.6702702702702703,0.3793103448275862,0.3235294117647059,0.3492063492063492,0.7741935483870968,0.6857142857142857,0.7272727272727272,0.09174311926605505,0.3448275862068966,0.14492753623188406,0.9272727272727272,0.8095238095238095,0.864406779661017,0.5714285714285714,0.5333333333333333,0.5517241379310344,0.16666666666666666,0.17647058823529413,0.17142857142857143,0.6451612903225806,0.5263157894736842,0.5797101449275363,0.7142857142857143,0.3125,0.43478260869565216,0.7962962962962963,0.8431372549019608,0.8190476190476189,0.8947368421052632,0.8717948717948718,0.8831168831168831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,dacy_small,Female names,0
12,1.4943687915802002,0.9991551955473835,0.9961271102284012,0.9959293089753772,0.996028199781551,0.0,0.9775811502709151,0.744954128440367,0.7275985663082437,0.7361740707162284,0.640625,0.6776859504132231,0.6586345381526104,0.7321428571428571,0.8541666666666666,0.7884615384615384,0.8368421052631579,0.8833333333333333,0.8594594594594595,0.7217391304347827,0.515527950310559,0.6014492753623188,0.7769784172661871,0.7414187643020596,0.7587822014051524,0.8756374594343996,0.8398423919341754,0.8214285714285714,0.8070175438596491,0.8141592920353982,0.8602941176470589,0.8571428571428571,0.8587155963302753,0.7107061503416856,0.6872246696035242,0.6987681970884658,0.920515574650913,0.9049630411826821,0.9126730564430244,0.9322033898305084,0.9282700421940928,0.9302325581395348,0.8688524590163934,0.8745874587458746,0.8717105263157896,0.7514450867052023,0.7536231884057971,0.7525325615050651,0.8823529411764706,0.9026548672566371,0.8923884514435694,0.7922971114167813,0.7977839335180056,0.7950310559006212,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.93125,0.916923076923077,0.9240310077519381,0.7564102564102564,0.7468354430379747,0.751592356687898,0.9217577706323687,0.9033613445378151,0.9124668435013262,0.942,0.9495967741935484,0.9457831325301205,0.7922948073701842,0.7604501607717041,0.7760459392945037,0.8711538461538462,0.8694817658349329,0.8703170028818444,0.7156862745098039,0.6697247706422018,0.6919431279620853,0.7368421052631579,0.5490196078431373,0.6292134831460675,0.8603351955307262,0.875,0.8676056338028169,0.6739130434782609,0.6775956284153005,0.6757493188010899,0.4074074074074074,0.3235294117647059,0.36065573770491804,0.7659574468085106,0.6857142857142857,0.7236180904522613,0.09090909090909091,0.3793103448275862,0.14666666666666667,0.9107142857142857,0.8095238095238095,0.8571428571428571,0.5714285714285714,0.5333333333333333,0.5517241379310344,0.13636363636363635,0.17647058823529413,0.15384615384615383,0.6363636363636364,0.5526315789473685,0.5915492957746479,0.625,0.3125,0.4166666666666667,0.8113207547169812,0.8431372549019608,0.826923076923077,0.918918918918919,0.8717948717948718,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,dacy_small,Female names,0
13,1.5068371295928955,0.9991552795031057,0.9963260847979347,0.9960293825689894,0.9961777115909655,0.0,0.977883802991899,0.7569060773480663,0.7365591397849462,0.7465940054495912,0.656,0.6776859504132231,0.6666666666666666,0.7345132743362832,0.8645833333333334,0.7942583732057416,0.8497409326424871,0.9111111111111111,0.8793565683646112,0.7321428571428571,0.5093167701863354,0.6007326007326007,0.7870813397129187,0.7528604118993135,0.7695906432748538,0.8768393001969644,0.8411723818350324,0.8141592920353983,0.8070175438596491,0.8105726872246696,0.8687615526802218,0.8608058608058609,0.8647654093836247,0.7171945701357466,0.698237885462555,0.7075892857142857,0.9168443496801706,0.9081309398099261,0.9124668435013263,0.9409282700421941,0.9330543933054394,0.9369747899159665,0.8697068403908795,0.8811881188118812,0.8754098360655738,0.7422096317280453,0.7594202898550725,0.7507163323782234,0.8806228373702422,0.9008849557522124,0.8906386701662292,0.7958620689655173,0.7991689750692521,0.7975120939875605,0.937365010799136,0.9333333333333333,0.9353448275862069,0.9341692789968652,0.916923076923077,0.9254658385093169,0.7283950617283951,0.7468354430379747,0.7374999999999999,0.9197002141327623,0.9023109243697479,0.9109225874867445,0.9438877755511023,0.9495967741935484,0.9467336683417086,0.7946577629382304,0.7652733118971061,0.7796887796887797,0.8745173745173745,0.8694817658349329,0.8719923002887392,0.7474747474747475,0.6788990825688074,0.7115384615384616,0.7631578947368421,0.5686274509803921,0.651685393258427,0.8426966292134831,0.8522727272727273,0.8474576271186441,0.6612021857923497,0.6612021857923497,0.6612021857923497,0.3793103448275862,0.3235294117647059,0.3492063492063492,0.782608695652174,0.6857142857142857,0.7309644670050761,0.09401709401709402,0.3793103448275862,0.1506849315068493,0.9622641509433962,0.8095238095238095,0.8793103448275862,0.5714285714285714,0.5333333333333333,0.5517241379310344,0.15,0.17647058823529413,0.16216216216216214,0.6285714285714286,0.5789473684210527,0.6027397260273972,0.7142857142857143,0.3125,0.43478260869565216,0.7962962962962963,0.8431372549019608,0.8190476190476189,0.918918918918919,0.8717948717948718,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,dacy_small,Female names,0
14,1.54042387008667,0.9991543550713824,0.9965208747514911,0.9961248012718601,0.9963227986483801,0.0,0.9775633053081937,0.7527472527472527,0.7365591397849462,0.7445652173913043,0.6456692913385826,0.6776859504132231,0.6612903225806451,0.7410714285714286,0.8645833333333334,0.7980769230769232,0.8534031413612565,0.9055555555555556,0.8787061994609163,0.7155172413793104,0.515527950310559,0.5992779783393501,0.7852028639618138,0.7528604118993135,0.7686915887850466,0.8769650211729219,0.8405544921988284,0.8230088495575221,0.8157894736842105,0.8193832599118943,0.861878453038674,0.8571428571428571,0.8595041322314049,0.7123595505617978,0.698237885462555,0.7052280311457175,0.9184549356223176,0.9039070749736009,0.9111229377328367,0.9377777777777778,0.9213973799126638,0.9295154185022027,0.8688524590163934,0.8745874587458746,0.8717105263157896,0.75,0.7652173913043478,0.757532281205165,0.8873483535528596,0.9061946902654867,0.8966725043782837,0.7939142461964038,0.7950138504155124,0.7944636678200692,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9278996865203761,0.9107692307692308,0.9192546583850931,0.759493670886076,0.759493670886076,0.759493670886076,0.9197860962566845,0.9033613445378151,0.9114997350291468,0.942,0.9495967741935484,0.9457831325301205,0.785,0.7572347266881029,0.7708674304418985,0.8694817658349329,0.8694817658349329,0.8694817658349329,0.7450980392156863,0.6972477064220184,0.7203791469194314,0.7368421052631579,0.5490196078431373,0.6292134831460675,0.864406779661017,0.8693181818181818,0.8668555240793201,0.6666666666666666,0.6775956284153005,0.6720867208672087,0.3793103448275862,0.3235294117647059,0.3492063492063492,0.7684210526315789,0.6952380952380952,0.73,0.09565217391304348,0.3793103448275862,0.15277777777777776,0.9444444444444444,0.8095238095238095,0.8717948717948718,0.5714285714285714,0.5333333333333333,0.5517241379310344,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.6451612903225806,0.5263157894736842,0.5797101449275363,0.7142857142857143,0.3125,0.43478260869565216,0.7962962962962963,0.8431372549019608,0.8190476190476189,0.918918918918919,0.8717948717948718,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,dacy_small,Female names,0
15,1.6972694396972656,0.9991050119331742,0.9964232488822653,0.9959285004965244,0.9961758132604918,0.0,0.9773755656108597,0.7569060773480663,0.7365591397849462,0.7465940054495912,0.6307692307692307,0.6776859504132231,0.6533864541832669,0.7321428571428571,0.8541666666666666,0.7884615384615384,0.8624338624338624,0.9055555555555556,0.8834688346883468,0.75,0.5217391304347826,0.6153846153846153,0.7966101694915254,0.7528604118993135,0.7741176470588236,0.8764344499826128,0.8397079276773295,0.8288288288288288,0.8070175438596491,0.8177777777777778,0.866913123844732,0.8589743589743589,0.8629254829806807,0.7123287671232876,0.6872246696035242,0.6995515695067265,0.9215896885069818,0.9060190073917634,0.9137380191693291,0.9316239316239316,0.9276595744680851,0.929637526652452,0.8627450980392157,0.8712871287128713,0.8669950738916257,0.7408450704225352,0.7623188405797101,0.7514285714285713,0.8791018998272885,0.9008849557522124,0.8898601398601399,0.7944827586206896,0.7977839335180056,0.7961299239806496,0.9372294372294372,0.9311827956989247,0.9341963322545846,0.9278996865203761,0.9107692307692308,0.9192546583850931,0.7530864197530864,0.7721518987341772,0.7625,0.9207708779443254,0.9033613445378151,0.911983032873807,0.944,0.9516129032258065,0.9477911646586344,0.78369384359401,0.7572347266881029,0.7702371218315617,0.8800773694390716,0.8733205374280231,0.8766859344894027,0.7254901960784313,0.6788990825688074,0.7014218009478673,0.7105263157894737,0.5294117647058824,0.6067415730337078,0.864406779661017,0.8693181818181818,0.8668555240793201,0.6612903225806451,0.6721311475409836,0.6666666666666666,0.3793103448275862,0.3235294117647059,0.3492063492063492,0.7708333333333334,0.7047619047619048,0.7363184079601991,0.0847457627118644,0.3448275862068966,0.13605442176870747,0.9444444444444444,0.8095238095238095,0.8717948717948718,0.5714285714285714,0.5333333333333333,0.5517241379310344,0.10526315789473684,0.11764705882352941,0.1111111111111111,0.625,0.5263157894736842,0.5714285714285714,0.7142857142857143,0.3125,0.43478260869565216,0.8,0.8627450980392157,0.8301886792452831,0.8947368421052632,0.8717948717948718,0.8831168831168831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,dacy_small,Female names,0
16,1.5135185718536377,0.9991537657424462,0.9965184522033224,0.9961221040071592,0.9963202386872204,0.0,0.9779459351819586,0.7334558823529411,0.7150537634408602,0.7241379310344828,0.6201550387596899,0.6611570247933884,0.64,0.7297297297297297,0.84375,0.7826086956521738,0.8494623655913979,0.8777777777777778,0.8633879781420764,0.6779661016949152,0.4968944099378882,0.5734767025089605,0.7686746987951807,0.7299771167048055,0.7488262910798122,0.8741437362127018,0.839215231019271,0.8070175438596491,0.8070175438596491,0.8070175438596491,0.8621323529411765,0.8589743589743589,0.8605504587155963,0.7207207207207207,0.7048458149779736,0.712694877505568,0.9155982905982906,0.9049630411826821,0.9102496016994159,0.9147982062780269,0.918918918918919,0.9168539325842698,0.8571428571428571,0.8712871287128713,0.8641571194762684,0.7428571428571429,0.7536231884057971,0.748201438848921,0.8791018998272885,0.9008849557522124,0.8898601398601399,0.7955801104972375,0.7977839335180056,0.7966804979253111,0.9334763948497854,0.9354838709677419,0.9344790547798066,0.925,0.9107692307692308,0.9178294573643411,0.7468354430379747,0.7468354430379747,0.7468354430379747,0.9208556149732621,0.9044117647058824,0.9125596184419714,0.942,0.9495967741935484,0.9457831325301205,0.7895622895622896,0.7540192926045016,0.7713815789473684,0.8796116504854369,0.8694817658349329,0.8745173745173745,0.7575757575757576,0.6880733944954128,0.7211538461538463,0.7105263157894737,0.5294117647058824,0.6067415730337078,0.848314606741573,0.8579545454545454,0.8531073446327683,0.6594594594594595,0.6666666666666666,0.6630434782608696,0.39285714285714285,0.3235294117647059,0.3548387096774193,0.7789473684210526,0.7047619047619048,0.74,0.08771929824561403,0.3448275862068966,0.13986013986013984,0.9444444444444444,0.8095238095238095,0.8717948717948718,0.5714285714285714,0.5333333333333333,0.5517241379310344,0.16666666666666666,0.17647058823529413,0.17142857142857143,0.625,0.5263157894736842,0.5714285714285714,0.7142857142857143,0.3125,0.43478260869565216,0.7962962962962963,0.8431372549019608,0.8190476190476189,0.918918918918919,0.8717948717948718,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,dacy_small,Female names,0
17,1.458275318145752,0.9991050119331742,0.9964232488822653,0.9959285004965244,0.9961758132604918,0.0,0.9778728059271046,0.7610294117647058,0.7419354838709677,0.7513611615245008,0.6587301587301587,0.6859504132231405,0.6720647773279352,0.7477477477477478,0.8645833333333334,0.8019323671497585,0.8541666666666666,0.9111111111111111,0.8817204301075269,0.7304347826086957,0.5217391304347826,0.6086956521739131,0.7918660287081339,0.7574370709382151,0.7742690058479532,0.8757897177302498,0.8391770501303969,0.8070175438596491,0.8070175438596491,0.8070175438596491,0.8602941176470589,0.8571428571428571,0.8587155963302753,0.7178899082568807,0.6894273127753304,0.7033707865168539,0.9236559139784947,0.9070749736008448,0.915290356952584,0.9358974358974359,0.9319148936170213,0.9339019189765457,0.869281045751634,0.8778877887788779,0.8735632183908046,0.7308781869688386,0.7478260869565218,0.7392550143266478,0.8825561312607945,0.904424778761062,0.8933566433566434,0.7903448275862069,0.7936288088642659,0.7919834139599171,0.937365010799136,0.9333333333333333,0.9353448275862069,0.9310344827586207,0.9138461538461539,0.922360248447205,0.7317073170731707,0.759493670886076,0.7453416149068323,0.9196141479099679,0.9012605042016807,0.9103448275862069,0.9437751004016064,0.9475806451612904,0.9456740442655936,0.7844112769485904,0.7604501607717041,0.7722448979591836,0.8694817658349329,0.8694817658349329,0.8694817658349329,0.7373737373737373,0.6697247706422018,0.7019230769230769,0.717948717948718,0.5490196078431373,0.6222222222222223,0.8539325842696629,0.8636363636363636,0.8587570621468926,0.6702702702702703,0.6775956284153005,0.6739130434782608,0.375,0.35294117647058826,0.3636363636363636,0.7684210526315789,0.6952380952380952,0.73,0.08695652173913043,0.3448275862068966,0.1388888888888889,0.9272727272727272,0.8095238095238095,0.864406779661017,0.5714285714285714,0.5333333333333333,0.5517241379310344,0.16666666666666666,0.17647058823529413,0.17142857142857143,0.6666666666666666,0.5263157894736842,0.5882352941176471,0.7142857142857143,0.3125,0.43478260869565216,0.8113207547169812,0.8431372549019608,0.826923076923077,0.918918918918919,0.8717948717948718,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,dacy_small,Female names,0
